student_id,age,year,gpa,hostel_block,parent_contact_reliable,past_violations_30d,past_violations_365d,request_time_hour,requested_duration_hours,actual_return_delay_minutes,parent_response_time_minutes,parent_action,destination_risk,emergency_flag,group_request,weekend_request,previous_no_show,requests_last_7days,risk_score_continuous,label_violation
7770,24,4,7.73838343201962,A,0,1,1,18,0.42,0,15.616037899323,1,LOW,0,0,1,0,0,19.8615720837249,0
1035,23,1,5.10278355566848,A,1,0,0,14,2.81,0,13.5383225147189,1,LOW,0,1,0,0,0,25.1560263310537,0
4061,23,3,8.02334053383313,C,1,0,1,21,1.1,0,20.6104950837611,1,LOW,0,0,1,0,0,17.7009667802715,0
6528,22,1,6.04683462540616,A,1,0,1,10,1.83,0,40.6814362971569,1,LOW,0,0,1,0,1,19.0449462263304,0
5408,17,1,7.34666481228461,C,1,0,2,23,0.48,0,61.15903988037,1,LOW,0,0,1,0,1,19.3296022728854,0
3220,17,1,8.11956332267972,D,1,0,0,22,8.86,0,75.7155063051744,1,LOW,0,0,1,0,1,19.3115485986994,0
3385,22,2,7.01693904179949,B,1,0,2,1,5.96,0,17.5550146058994,1,LOW,0,0,0,0,0,12.5915657435295,0
8554,20,2,8.02560338212097,D,1,1,3,18,2.18,0,4.17438131689201,1,LOW,0,0,1,0,0,17.329977359197,0
7577,18,1,7.12564533462917,C,1,0,0,16,7.27,0,11.0983382520422,1,HIGH,0,0,1,0,1,29.086192251892,0
3546,18,2,6.66677545848028,D,1,0,1,22,1.64,0,6.22192378550067,1,LOW,0,0,1,0,0,21.6836813884206,0
1261,17,4,7.30064435000862,D,1,0,0,18,6.73,30.2005148514735,11.8862814692442,1,HIGH,0,0,1,0,1,36.1212350809392,0
2369,21,4,5.622499225676,D,1,3,3,14,9.74,12.4813177900912,14.4825688269116,1,LOW,0,0,0,0,0,15.2133090088722,0
6870,22,4,7.31281169626068,D,1,0,1,10,3.16,0,1.14447454730707,1,LOW,0,1,0,0,0,21.8816455066667,0
5635,19,2,7.67280303160763,C,1,0,2,9,1.35,19.2727038959037,13.8735450401704,1,LOW,0,0,0,0,0,17.9042095548445,0
2134,17,2,6.18185973222608,B,1,0,2,20,6.38,0,17.0024596369549,1,LOW,0,0,1,0,0,18.4257810575758,0
3239,23,1,8.64028578572001,D,1,0,2,21,3.13,0,52.4547683706665,1,LOW,0,0,1,0,1,10.2352858967919,0
8409,20,4,8.25806908999343,B,1,0,1,21,6.64,0,5.50392499630929,1,LOW,0,0,1,0,0,14.6273059836669,0
4270,24,3,6.069009132811,D,1,0,2,15,2.64,145.973505815373,10.2483362191169,1,LOW,0,0,0,0,0,26.1126623357364,0
3342,22,3,7.40296888747804,A,0,0,1,2,3.06,0,37.85311538693,1,HIGH,0,0,0,0,1,9.73186750523095,0
6746,24,3,8.11902392303475,D,0,1,2,21,2.32,64.0881478277061,14.8223512572255,1,LOW,0,1,1,0,1,36.5880004206568,0
4263,17,3,8.37141631003294,C,1,0,0,17,6.49,0,8.992698959044,1,LOW,0,0,0,0,0,4.58000961594424,0
9666,22,2,8.20660238743615,C,1,1,1,5,10.01,22.5324489522466,13.5421189449383,1,LOW,0,0,1,0,0,21.2157461310028,0
2891,21,4,6.70066612451549,A,1,0,1,10,12.23,0,82.6081359203795,1,LOW,0,0,1,0,1,26.5669812640892,0
4391,17,3,6.38496172017336,B,1,0,2,9,8.53,33.0418066167821,9.99779148201689,1,HIGH,0,0,0,0,0,28.3429244918291,0
9952,18,3,6.34004276698023,B,0,0,1,1,4,0,15.3110428894853,1,HIGH,0,0,0,0,1,25.4199922530814,0
1796,17,3,6.71872579261147,C,1,0,1,12,0.39,0,5.36285440980485,1,LOW,0,0,0,0,1,16.3547152575587,0
4061,17,1,8.71141176580828,B,1,0,1,21,4.11,0,26.4906132559997,1,LOW,0,0,1,0,0,20.7427119318072,0
9962,23,1,8.0952972976713,D,1,0,2,21,0.32,0,4.00736139473392,1,MED,0,0,1,0,0,20.8899195032438,0
9878,19,1,8.49448332170367,A,1,0,2,11,8.82,0,31.661223950621,1,MED,0,0,1,1,0,30.4873322148607,0
5502,23,2,7.17004362577725,D,1,1,3,17,0.14,0,12.1366209531962,1,LOW,0,0,0,1,0,19.8782244821468,0
5666,20,2,7.44650884430022,D,0,0,3,18,13.89,0,18.0295863612044,1,LOW,0,0,1,0,0,20.6700471735789,0
4643,22,1,7.642040486098,A,1,1,1,8,0.02,0,1.6917856850143,1,LOW,0,0,1,0,1,28.7357575154113,0
6475,24,1,7.39173488737152,B,1,0,2,4,11.78,0,11.9813323979802,1,LOW,0,0,0,0,2,13.7358750652394,0
9302,17,1,6.32196389974255,C,0,1,0,8,4.51,60.1955819861667,144.224278540927,1,LOW,0,0,0,0,1,47.1293887399132,1
9420,19,3,5.12246236701211,D,1,0,0,2,1.49,0,7.31782268169129,1,LOW,0,0,0,0,0,13.770513275476,0
8138,22,2,7.79432633892315,B,1,0,0,14,4.05,35.3899173702658,43.6387122507228,1,MED,0,0,0,0,1,15.0716409079089,0
8791,24,2,7.39018985962589,C,1,1,0,16,1.08,35.2839117006641,23.5985350466281,1,LOW,0,0,0,0,1,25.1731983275189,0
9658,22,2,4.90537419753466,B,1,0,1,1,4.87,0,16.0071577483815,1,LOW,0,0,0,0,0,12.1455171638568,0
8775,20,4,6.18567174803051,A,1,0,0,15,5.58,0,506.882362799039,0,LOW,0,0,0,0,1,29.0601208351058,0
5365,20,1,8.56392557983487,A,1,0,2,1,3.46,0,35.3259256945194,1,LOW,0,1,0,0,0,6.76207146215146,0
3902,19,3,7.0259642104163,C,1,0,1,4,8.96,0,12.5402788739767,1,LOW,0,0,0,0,0,10.2102605406769,0
9447,23,4,8.23065697744415,A,1,0,0,8,3.31,0,7.96350602677675,1,LOW,0,1,0,0,0,10.5445042386849,0
8604,23,3,6.32566319886194,A,0,3,1,22,0.49,0,23.5062550727255,1,LOW,0,0,1,0,0,22.5951525403905,0
4598,19,2,6.45707247370413,A,1,0,5,12,6.64,0,14.938376448715,0,LOW,0,0,1,0,1,22.8408737624519,0
7524,17,1,9.82426397648193,C,1,0,2,18,0.23,0,24.3494868484725,1,LOW,0,0,1,0,0,15.1865834952246,0
4454,19,2,9.10829898610529,D,1,0,0,16,0.62,0,15.5953818179226,1,LOW,0,0,0,0,0,5.27986663328287,0
9378,17,2,5.11048767306152,C,1,0,0,19,6.19,0,6.89577953377083,1,LOW,0,0,1,0,0,29.4857260937934,0
9032,24,1,8.75202607042791,D,1,0,4,5,0.6,0,3.64524853789316,1,LOW,0,0,0,0,1,12.2226535915485,0
4932,24,2,7.17690198075155,A,1,1,1,17,2.83,52.8519562954646,3.03622405574668,1,LOW,0,0,0,0,0,30.4061782020415,0
7586,22,4,5.18651760686655,D,1,0,2,10,7.69,0,97.4921080415534,1,LOW,0,0,0,0,1,22.8578234117269,0
3013,21,2,5.59429431572506,D,1,0,0,22,5.54,0,96.6388290784641,1,LOW,0,0,1,1,0,37.2239980817783,0
8816,17,1,8.42945808059687,C,1,0,1,0,8.15,0,19.5404499329687,1,LOW,0,0,0,0,0,11.9531581601939,0
5221,23,1,6.0690377643718,A,1,0,0,2,0.86,0,93.8057169191601,1,LOW,0,0,0,0,0,7.23255172648493,0
8000,17,4,9.01237398044885,B,1,0,0,14,16.48,0,36.5412101374468,1,LOW,0,0,1,0,0,8.54537334613339,0
7157,21,4,8.20936294140634,A,1,0,1,9,1.68,99.174354677223,7.68148799526837,1,MED,0,0,1,0,0,33.6679305035097,0
5772,23,1,7.46268841638474,D,1,0,0,23,7.28,0,14.7677059068239,1,LOW,1,0,1,0,0,15.9262932591574,0
5981,21,1,8.32539661285033,C,1,0,3,11,5.33,0,19.0439644170799,1,LOW,0,0,1,0,1,16.5122603397056,0
3993,21,3,7.88760125715857,D,1,0,3,9,0.71,0,14.6965751406207,1,LOW,0,0,0,0,1,7.59845919251439,0
1200,23,4,6.72076269531552,C,0,0,1,13,1.79,35.6228298370037,6.07818820822264,1,MED,0,0,1,0,0,28.1345838096855,0
6861,19,1,7.65269481282156,C,1,0,1,9,7.22,35.2636533905494,44.7636757827412,1,LOW,0,0,1,0,0,31.2074350434891,0
3820,17,4,8.8354003198845,D,1,1,1,6,9.44,0,14.4400823548406,1,LOW,0,1,0,0,0,17.8948240996622,0
3092,23,3,6.52119528944769,A,1,0,1,14,1.45,0,19.9609553300201,1,MED,0,0,0,0,0,14.3905057146941,0
6466,18,2,7.3687825245711,C,1,0,0,0,3.38,0,9.96534448637646,1,LOW,0,0,0,0,0,10.0500732955417,0
4575,17,3,6.78183931198164,B,1,0,0,15,7.14,116.202829838354,17.9532518760393,1,LOW,0,0,0,0,1,20.9762589896393,0
1917,24,1,8.25637105457629,A,1,1,3,11,14.89,0,8.51658038975097,1,LOW,0,1,1,0,0,30.2897507354584,0
4626,22,4,8.77984557517811,A,1,0,0,10,2.61,0,94.9296679744008,1,LOW,0,0,0,0,1,5.33869707128138,0
9516,23,4,8.2799106610427,C,1,0,1,11,0,0,68.2155024355203,1,HIGH,0,1,0,0,1,32.2066362791053,0
5411,24,2,7.60077111076832,D,1,0,4,7,0.36,0,19.5075225334343,1,LOW,0,1,0,0,0,26.0301126521999,0
2406,21,3,8.0677092312071,B,1,0,1,19,2.08,33.1031752909052,34.79836648982,1,LOW,0,0,1,0,0,29.868344529022,0
6805,20,4,8.28468326306301,B,1,0,0,12,5.53,0,45.6893811211324,1,MED,0,0,0,0,0,10.0507282144199,0
3402,19,1,8.04463628818883,B,1,0,0,18,0.16,0,102.245734383251,0,LOW,0,0,1,0,0,25.3059331978663,0
9696,23,4,7.58259764761486,B,1,1,1,16,0.39,0,14.64734362329,1,LOW,0,0,0,0,0,4.27733027403661,0
4152,23,4,6.21323119345357,A,0,0,2,21,0.63,0,53.5678691251899,1,LOW,0,0,1,0,0,17.5330652917889,0
5452,22,3,7.04619308655763,D,1,0,1,0,0.71,0,9.84678315793316,1,LOW,0,0,0,1,0,20.3556175688787,0
8668,23,3,7.65366362264098,D,1,1,1,7,2.94,0,9.51968660883585,1,LOW,0,1,0,0,0,25.7309357798578,0
5653,19,2,5.14336555290284,A,1,0,1,2,2.7,32.9450900868179,29.1258781261612,1,LOW,0,0,0,0,1,30.502993249344,0
6512,17,3,6.20039831262066,B,0,0,4,8,2.18,0,23.0576365497834,1,LOW,0,0,0,0,0,18.7938916530002,0
3122,22,4,6.45085679366505,B,1,0,0,4,8.38,0,13.9625864614044,1,LOW,0,0,1,0,0,16.5145711010359,0
7173,17,2,5.74002239629828,B,1,0,0,9,0.01,0,60.0510515067989,1,LOW,0,0,0,0,0,3.05526413481808,0
2548,20,3,6.43303704577856,A,1,0,3,18,1.21,0,19.3059994608612,1,LOW,0,0,1,0,0,23.1762101506656,0
7133,17,1,7.26628097496331,C,1,0,0,21,9.12,0,143.58167419985,1,LOW,0,0,1,0,0,31.6533346537508,0
2040,18,2,6.66397892677051,D,1,0,2,19,5.85,0,28.068863332959,1,MED,0,1,1,0,0,25.2407026840479,0
7755,17,1,7.08403609496332,D,1,0,1,8,9.35,0,7.34008403250535,1,HIGH,0,0,0,1,0,35.0033927986484,0
1704,23,2,8.76194011772083,A,1,0,3,15,12.45,0,25.7120388634796,1,LOW,0,0,0,0,0,16.4817536230516,0
5584,24,3,5.7251356539085,D,1,1,1,8,4.79,0,37.5248266276512,1,LOW,0,1,0,0,0,23.2487485077227,0
5307,24,2,7.19470788756528,D,1,0,4,13,6.27,0,19.3506320386218,1,LOW,1,0,1,0,1,15.66228154227,0
9731,20,3,7.27563911245646,A,1,0,0,7,0.87,0,50.1938031837872,1,HIGH,0,0,0,0,1,16.4151275920334,0
1771,18,4,8.95124128947364,B,1,0,2,16,3.37,14.8714661536771,60.5813126048657,1,MED,0,0,0,0,2,8.98596495524619,0
1758,23,4,6.78131853930808,C,1,1,1,1,0.24,0,29.0694579625874,1,LOW,0,0,0,0,0,12.1210867865668,0
2427,17,4,7.61036989976948,C,1,0,1,20,1.14,0,24.9637776928401,1,MED,0,0,1,0,1,18.9839962898115,0
6740,23,2,7.84876135191614,C,1,0,0,23,11.06,0,71.1993604054611,1,LOW,0,0,1,1,0,37.3714708249413,0
9175,23,4,8.38726456380846,A,1,0,0,8,3.95,48.3940057772565,17.5741618081244,1,HIGH,0,1,0,0,0,41.8135397625396,1
9291,21,1,6.56021407283982,B,1,0,0,21,3.81,0,15.4046353321295,1,LOW,0,1,1,0,1,26.6675509176046,0
5416,19,4,6.69842175306948,A,1,1,2,15,5.65,0,58.158262119748,1,MED,0,1,0,0,0,24.6921317585971,0
3843,21,2,7.68662953530289,D,1,0,0,4,1.97,0,19.4395274436002,1,MED,0,0,0,1,0,28.8748204267964,0
1769,22,2,6.87720597807118,A,1,0,0,9,4.89,0,9.37250491501735,0,LOW,0,0,0,0,0,12.8982263879066,0
6105,21,1,5.93554044166661,D,1,0,2,15,9.92,34.501558662106,34.4232588224265,1,LOW,0,0,0,0,0,16.5996162109117,0
6624,20,4,8.58127518390965,B,1,0,2,21,3.14,0,32.4940283332276,1,LOW,0,0,1,0,1,22.9390942737366,0
8968,19,2,7.96162819789474,D,1,0,3,21,3.04,0,168.347809111402,1,MED,0,1,1,0,1,39.1808304920984,1
9439,18,1,7.16976807582343,D,1,0,0,14,6.25,0,31.0464687495339,1,LOW,0,0,1,0,0,16.6933154085086,0
2518,23,4,6.89824815903333,A,0,0,0,19,1.53,0,53.2200898401662,1,LOW,0,0,1,0,0,18.7848282839817,0
2983,23,1,7.27099582463494,A,1,0,0,16,1.71,0,6.9396215116366,1,LOW,0,1,1,0,0,31.6393894184344,0
5978,21,1,6.5722633175781,A,1,0,2,23,2.53,0,31.5549250601816,1,LOW,0,0,1,0,0,9.59451415076747,0
8665,18,3,6.58420344643847,A,1,0,1,0,1.94,0,49.8716629989261,1,LOW,0,0,1,0,0,21.2732822442162,0
4144,21,3,7.28773997305766,D,1,1,0,17,0.09,0,13.2249978247194,1,LOW,0,0,0,0,0,17.9721093626613,0
5750,22,4,7.67434109820536,D,1,0,2,10,18.07,0,4.7454644272988,1,LOW,0,0,0,0,0,14.4490145872471,0
1058,23,1,5.96195261127037,B,0,0,0,9,3.91,0,7.43895410679969,1,LOW,0,0,0,0,0,11.6162080891918,0
5477,24,1,7.16206640367693,A,1,0,4,23,2.1,0,7.08809594912436,1,HIGH,0,0,1,0,2,19.7169286220826,0
9410,24,4,6.69649281439569,C,1,0,0,8,1.92,0,40.864523423887,1,LOW,0,0,0,0,1,11.9590657214237,0
3698,24,4,6.97207236640921,C,1,1,2,8,2.76,0,30.0363576436496,1,HIGH,0,0,1,0,0,31.1061853397697,0
9560,18,1,7.24006429020285,C,1,1,2,17,4.58,0,6.08806409505581,1,HIGH,0,0,0,0,1,15.6870613525891,0
9264,20,1,7.17310240963154,D,1,0,0,21,9.99,0,10.8729731815014,1,LOW,0,1,1,0,0,23.2935624158997,0
8346,17,4,7.42899048136088,D,1,0,0,16,0.27,33.4799753305094,13.4252880892632,1,MED,0,0,0,0,1,16.1819952026064,0
2553,21,2,7.89095351398779,D,1,1,0,4,15.38,0,31.6190067419347,1,LOW,0,0,0,0,0,7.49149045137727,0
4572,18,2,8.27104277255016,C,1,0,1,12,2.29,41.0704105273661,15.7330115083562,1,LOW,0,1,0,0,0,21.7707235520283,0
2709,24,3,6.24405131378572,D,1,0,0,21,7.4,74.1479058021037,18.3253342274145,1,LOW,0,0,1,0,1,32.9617943798497,0
8996,20,3,9.12536163319128,A,1,0,0,20,3.65,0,7.63974062664093,1,LOW,0,0,1,0,0,11.5297969160653,0
5202,18,3,7.15852042142748,A,1,0,4,19,2.45,0,13.5305812286148,1,MED,0,1,1,0,0,35.2993699236181,0
2964,21,2,7.42826476047043,D,1,0,2,15,1.91,0,22.3357467418969,1,LOW,0,0,0,0,0,10.3200897965064,0
1367,24,4,6.88367231557471,C,1,0,2,5,3.67,0,4.98482247612245,1,HIGH,0,0,1,0,1,35.9474999616329,0
7401,23,3,5.86606515203931,D,1,0,1,4,1.4,0,7.86573690517105,1,LOW,0,0,0,0,1,9.14856728901775,0
5799,23,2,5.93176052149749,A,1,1,3,18,4.39,0,38.9884723101469,1,LOW,0,0,1,0,0,18.9048069265118,0
7568,18,4,7.71330599531651,D,1,0,2,14,0.21,8.33675468200541,2.18900924765521,1,LOW,0,1,0,0,1,26.6957141690846,0
2902,20,4,6.61633566430826,B,1,0,0,5,3.02,0,70.4245109493324,1,LOW,0,0,1,0,0,15.0897596537223,0
4773,19,4,5.3494572739179,D,0,0,0,20,1.92,0,15.3171030538761,0,LOW,1,1,1,0,2,19.8545339903604,0
9428,20,4,7.38803791347551,B,1,0,1,17,7.37,0,41.9822564390241,1,MED,0,0,1,0,0,9.21340824422256,0
3007,21,1,8.0055182512599,B,1,0,3,4,7.62,0,1.94756900487916,1,MED,0,0,0,0,0,0.567068260333718,0
4309,18,3,8.36727603793871,A,1,1,0,0,0.88,0,5.96692305763939,1,MED,0,0,0,0,0,18.9788808577052,0
5977,21,4,7.56413487261192,A,1,0,4,22,5.76,16.0019192177961,72.0160183434018,1,LOW,0,0,1,0,2,16.8599039358732,0
5634,18,1,7.27324530060508,A,0,0,2,15,0.45,0,27.8808923957312,0,LOW,0,0,0,0,0,7.38370995726718,0
8974,17,4,9.66293375326627,C,1,1,0,19,14.3,0,22.7386484926326,1,HIGH,0,0,1,0,0,23.9633526704208,0
7652,20,3,6.76148733793954,C,1,0,3,5,1.4,3.39941460062895,49.2860489183961,1,LOW,0,1,0,0,0,16.812589834635,0
2731,19,3,9.24673679617894,C,1,0,2,16,2.31,33.7607942130453,29.1846092023129,1,LOW,0,0,0,0,1,18.3293484344617,0
7004,18,3,9.05296849290562,C,0,0,1,0,3,0,38.4867802896338,1,HIGH,0,0,0,0,0,20.7696938444896,0
2390,21,2,9.86053679738004,A,1,0,0,18,5.83,0,31.0229296167799,1,LOW,0,1,1,0,0,15.2444518902735,0
1259,19,2,7.17207944776605,B,1,0,1,23,0.23,0,13.4588651664024,1,LOW,0,0,1,0,0,20.8447493431388,0
3742,17,3,7.46171106286065,C,0,0,1,10,1.79,0,101.608459040782,1,MED,0,0,0,0,0,15.6411012951234,0
7568,19,3,8.48553695967506,A,1,0,2,7,1.04,1.80192994766748,10.2730377508616,1,LOW,0,0,0,0,2,11.60570685658,0
7901,22,2,7.74276069543006,B,1,0,0,20,1.05,0,2.46268484649871,1,HIGH,0,0,1,0,0,28.7636569387698,0
9846,18,2,8.14443667517702,A,0,0,2,6,1.96,0,16.5429246672285,1,LOW,0,0,0,0,0,3.58640932065812,0
4465,17,2,7.28792963378145,B,1,0,2,7,2.29,0,50.7605075872025,1,HIGH,1,0,0,0,1,13.3822796881778,0
7529,21,1,9.21320560292047,A,1,0,0,6,4.21,94.8383837006181,13.3352059290429,1,LOW,0,0,0,0,0,26.6179438268915,0
1161,24,4,7.56840165614826,B,1,0,3,7,1.57,0,44.429143799342,1,LOW,0,0,0,0,0,13.4892516635064,0
2007,20,2,7.76827594173799,B,1,0,0,18,4.67,0,174.691820527309,1,HIGH,0,0,1,0,2,38.5752404032395,1
4126,20,4,7.56383963645667,A,1,0,0,0,5.41,66.0603889058065,29.5113937547728,1,LOW,0,0,1,0,0,33.6960600074126,0
6090,19,2,8.04562086063843,A,1,0,1,6,0.29,6.86035855278677,21.838391904926,1,LOW,0,0,1,0,0,21.5715415956153,0
6236,22,4,6.83784987476365,B,1,0,0,23,1.34,0,11.2938925708172,1,LOW,0,0,1,0,0,29.917148414814,0
4029,20,2,5.286712961756,A,1,0,2,0,9.98,0,111.444102714539,1,LOW,0,0,1,0,1,26.1813121503849,0
6018,17,1,7.21304103486119,D,1,0,1,17,0.83,128.465468993736,7.96861662036942,1,MED,0,0,0,0,0,31.7078796280194,0
5165,19,4,8.09893164553733,B,1,1,0,11,20.41,0,3.62064864902863,1,LOW,0,0,0,0,2,24.7860327937833,0
8300,17,3,8.45450175999106,B,1,0,0,0,0.82,0,4.54388782625271,1,LOW,0,0,0,0,1,0,0
4263,22,4,9.69546300125924,A,1,0,0,2,0.06,0,65.0958751331059,1,LOW,0,0,1,0,0,19.8446470758304,0
4282,19,2,8.25358046594738,D,1,0,1,18,1.38,0,18.6999716960294,1,LOW,0,0,1,0,0,22.0819317739281,0
3548,18,2,7.60499106961993,C,1,0,1,17,4.6,0,28.2922091892017,1,LOW,0,0,0,0,1,2.66004646390583,0
3076,17,1,8.41934272733592,B,1,0,2,6,1.96,14.0893001880486,164.720564257855,1,LOW,0,0,0,0,0,26.9559319188457,0
6599,18,4,7.25218207541566,A,1,0,2,20,1.15,18.8307987217621,51.1656584421473,1,LOW,0,0,1,0,0,22.5692700895228,0
3830,23,1,8.03227073905953,D,1,0,0,22,1.29,77.6110192982806,9.90878190021951,1,MED,0,0,1,0,0,44.5605224697894,1
6975,19,3,5.60422656462814,A,1,1,3,5,1.76,0,9.66959295575917,1,LOW,0,0,0,0,0,16.0800059660969,0
1534,19,2,6.62841295001088,A,1,0,1,8,5.96,0,5.94691764621006,1,MED,0,0,0,0,2,11.472669173856,0
1927,17,2,8.60538388383293,B,1,0,0,23,7.72,0,11.8514437556957,1,LOW,0,0,1,0,0,17.9172653196515,0
2264,19,2,6.93064350010334,D,1,0,3,7,12.06,0,16.0046087043708,1,MED,0,0,0,0,1,3.10113186947287,0
3598,24,2,7.99070052750851,D,1,0,1,21,3.47,0,31.2886420238446,1,LOW,0,0,1,0,0,16.2848863092822,0
4327,21,1,8.23191532470453,A,1,1,2,2,7.32,0,25.5625453045059,1,LOW,0,0,0,0,1,17.560033714173,0
8416,24,4,7.31701846044183,C,1,0,1,23,0.21,126.913255483493,18.9803619811984,1,LOW,0,0,1,0,0,33.1844993376048,0
1648,18,3,8.83677338805152,C,1,0,1,23,7.27,0,36.7724204294641,1,LOW,0,0,1,0,0,17.4186816527881,0
2749,22,3,5.8861596502988,B,1,0,1,9,11.03,0,19.0108006613903,1,MED,0,0,0,0,0,15.4904463123604,0
5713,23,3,8.65974127326805,B,1,0,1,1,1.93,0,19.6105131015427,1,LOW,0,0,0,0,1,0,0
4529,19,1,9.38105298303305,A,0,1,2,19,3.49,0,25.9918194224777,0,MED,0,0,1,0,0,20.5506099944947,0
7818,18,4,6.59605992097558,C,1,0,1,21,2.76,0,14.2647041618226,1,LOW,0,0,1,0,0,19.7590362615788,0
6405,21,3,8.31072794515969,B,1,0,1,6,6.24,0,3.39936345877561,1,LOW,0,0,0,0,0,9.287059608145,0
4305,23,1,7.42232838773429,A,1,1,0,11,5.45,0,17.7463374044503,1,LOW,0,0,1,0,1,22.4350908194383,0
6219,24,3,7.96216616564638,B,0,0,2,8,6.15,0,24.4216589954017,0,LOW,0,0,1,0,0,22.3522905040303,0
2557,22,1,7.54978489983766,B,1,0,2,21,2.11,59.1994518576224,6.32550524249582,1,LOW,0,1,1,0,0,41.4910903773905,1
7940,20,4,7.60513056242126,A,1,0,2,17,1.63,0,4.36246413243887,1,MED,0,0,0,0,0,12.8566851556944,0
8842,18,1,7.45925213857183,B,1,2,3,12,0.17,0,131.576331015937,1,LOW,0,0,0,0,0,36.7803238117653,0
8805,23,3,6.5684399655407,D,1,0,4,12,2.87,0,9.74167405058888,1,HIGH,0,0,1,0,0,28.3929158561565,0
3660,20,2,9.02942646965285,B,1,0,1,12,1.06,0,49.7374355617463,1,HIGH,0,0,0,0,0,15.2865406614155,0
9558,24,2,7.95149249277383,D,1,0,0,9,5.91,0,231.357991225155,1,LOW,0,0,0,0,0,34.4068958756487,0
1718,19,3,7.02030638857146,B,1,1,0,10,8.38,1.80251237433264,150.957103962947,1,LOW,0,1,0,0,0,32.8162587726798,0
3067,24,2,7.56880924950153,D,1,0,0,3,3.61,0,18.0051918434677,1,LOW,0,0,0,0,0,8.21957919262193,0
2317,20,2,8.72677251267235,B,1,0,1,10,2.94,0,43.6887894334967,1,LOW,0,0,0,0,0,8.44676335435813,0
5682,21,2,6.77868613117561,B,1,1,0,14,0.35,0,9.41972763469672,1,LOW,0,0,0,0,0,20.0862490910543,0
6039,17,1,6.13812953432623,B,1,0,1,16,0.84,0,12.5890747478836,1,LOW,0,1,0,0,0,25.2007761485568,0
4486,19,1,7.79216966881749,B,1,1,1,13,5.32,11.0900305820923,21.4409350326826,1,LOW,0,0,0,0,1,14.5815006418922,0
7969,19,4,10,C,1,0,1,12,4,0,15.0203098866095,1,MED,0,0,1,0,0,18.9252927042632,0
3635,24,2,6.7091360123213,A,1,0,0,16,5.59,0,11.4472111435657,1,LOW,0,0,0,0,1,6.94396088910071,0
7187,18,1,7.03661172413893,A,1,0,1,14,1.06,0,76.5059180418012,1,LOW,0,0,0,0,1,21.8280862931091,0
8834,22,3,6.7519273943054,A,0,2,0,9,11.5,0,71.6671104898091,1,LOW,0,1,0,0,0,26.2928262094364,0
9312,18,2,7.84139879326741,C,1,0,4,2,4.18,0,8.25988361907852,1,MED,0,0,0,0,0,10.2296571679839,0
1166,19,1,7.10417377204802,A,0,0,2,11,4.14,0,11.2846455664069,1,LOW,1,1,0,0,1,6.93207850379533,0
3054,17,3,6.7893218899494,D,1,1,1,14,5.92,13.5785145567676,92.1504427445669,1,LOW,0,0,0,0,1,28.4759759268367,0
8242,19,3,6.97275623740448,B,1,0,1,12,3.77,0,27.145372353535,1,LOW,0,0,0,0,0,6.50437872806549,0
2749,17,2,8.18528177590909,D,1,0,1,15,1.68,0,23.6888376806122,1,HIGH,0,0,0,0,1,23.6931868656049,0
4982,17,3,6.98028401062657,D,1,0,2,9,1.09,0,53.6963442316791,1,LOW,0,0,0,0,0,13.5821601068121,0
9220,21,2,8.40390853258688,C,1,1,0,19,1.44,0,84.6819395178222,1,LOW,0,0,1,0,0,17.7265955629365,0
2461,22,4,7.28627898730678,C,1,0,1,19,2.93,0,43.1586505666018,1,LOW,0,0,1,0,0,14.2286663641284,0
9988,21,1,4.68589494004659,B,1,0,0,22,0.09,0,24.3933766608061,1,MED,0,1,1,0,0,25.8332182351443,0
4127,17,1,8.96288275443109,A,1,1,2,15,0.27,0,32.4470241482391,1,MED,0,0,0,0,0,9.4247831790908,0
3121,17,2,7.78849181001515,D,1,2,2,23,3.36,120.89559913175,7.81255940386871,1,LOW,0,0,1,0,0,34.9402847754311,0
8075,23,1,7.97899530379192,A,1,0,2,2,15.2,0,23.9150590361678,0,LOW,0,0,1,0,0,19.310237150515,0
6067,18,2,7.11131446172181,B,0,0,0,5,0.42,0,6.65809800211875,1,LOW,0,0,0,0,0,19.453726523323,0
6865,17,3,6.63658661893001,C,1,0,1,14,3.68,0,9.35703620083146,1,LOW,0,0,0,0,1,10.2489893701671,0
9079,19,1,9.56236537838515,B,1,0,1,9,6.48,4.33812355335597,7.08649718665073,1,LOW,0,0,0,0,0,16.8014222150787,0
5526,22,3,7.643940864651,A,1,2,0,22,0.12,12.8389709903294,24.6163493824441,1,MED,1,1,1,0,0,30.9053066690189,0
5028,18,3,6.23595197172213,D,1,1,0,1,8.33,0,20.9219997736167,1,LOW,0,0,1,0,1,23.8980353359373,0
6855,19,1,7.22419810625905,D,0,0,2,22,0.96,0,30.6209086476285,0,LOW,0,0,1,0,0,21.3838339867206,0
6777,20,2,7.27571814288838,A,1,0,1,16,1.97,0,12.7859235059443,1,LOW,0,1,1,0,1,31.2097260810566,0
7364,19,4,8.83778757798845,D,1,0,1,10,8.28,0,8.50617124351453,1,LOW,0,0,0,0,0,1.14835539925029,0
1170,19,2,9.15577789428747,C,0,0,2,6,8.81,0,57.4391980271503,1,LOW,0,1,0,0,1,18.1944724695754,0
2646,23,3,8.71412114771018,A,1,0,0,3,0.52,0,33.3466413725913,1,HIGH,0,1,0,0,0,26.4779826760531,0
